,Food Name,Water (g),Energy (kal),Protein (g),lipid (g),Carbohydrate (g),Fiber (g),Ash (g),Ca (mg),Fe (mg),Mg (mg),P (mg),K (mg),Na (mg),Zn (mg),Se (µg),Cu (mg),Mn (mg),Vc (mg),Thiamin (mg),Riboflavin (mg),Niacin (mg),B6 (mg),"Folate,DFE (µg)",B12 (µg),"Va,RAE (µg)",Ve (mg),saturated (g),monounsaturated (g),polyunsaturated (g),trans (g),Cholesterol (mg),Caffeine (mg),phenolics (mg),pH,Plain Occurences,Cool Occurences,Warm Occurences,Cold Occurences,Heavy Cold Occurences,Heavy Warm Occurences,Hot Occurences,Heavy Hot Occurences,% Plain,% Cool,% Warm,% Cold,% Heavy Cold,% Heavy Warm,% Hot,% Heavy Hot,hot_cold_scale,Plain,Cold,Hot,Mode
104,"Tofu, soft",0.8736483780536645,0.06900452488687783,0.13228782287822877,0.0369,0.012029768579875623,0.0037593984962406013,0.011022044088176353,0.09280936454849498,0.011396303901437373,0.034571062740076826,0.054859868813357186,0.0100993098804915,0.00020640899943237526,0.01628498727735369,0.02025736820257368,0.005561735261401557,0.005272407732864675,0.0008247422680412372,1.7522928938930729e-06,0.00017961165048543688,0.015737608471834096,0.012776412776412775,0.06885758998435054,0.0,0.0,0.0002,0.005672264436072623,0.012864277135090712,0.04990407673860911,0.0,0.0,0.0,0.00701838622754491,0.6818181818181818,0,1,0,2,0,0,0,0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.2222222222222222,0,3,0,Cold
105,Porphyra,0.12715258309971966,0.2341628959276018,0.4926199261992619,0.011000000000000001,0.44958711387501277,0.40601503759398494,0.15430861723446895,0.22073578595317725,0.5636550308008214,0.13444302176696543,0.20870602265951102,0.15115300454468944,0.018331699262087827,0.0628498727735369,0.05977584059775841,0.185761957730812,0.3787346221441125,0.008247422680412371,1.006636343300276e-05,0.004951456310679612,0.21473746139138108,0.10082309582309583,0.4225696400625975,0.08480500000000003,0.09628378378378379,0.0364,0.009137347551241943,0.012242240343890255,0.02746570743405276,0.00035746478873239433,0.10547511312217195,0.0,0.3212483034431136,0.49982954545454517,0,1,0,2,0,0,0,0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.2222222222222222,0,3,0,Cold
106,"Millet, raw",0.0868041649979976,0.4276018099547511,0.2033210332103321,0.042199999999999994,0.7426852890202874,0.15977443609022557,0.0070140280561122245,0.006688963210702341,0.03090349075975359,0.14596670934699105,0.16994633273703041,0.016411378555798686,0.00012900562464523453,0.042748091603053436,0.0224159402241594,0.04449388209121245,0.032513181019332156,0.0,1.5696070389978375e-05,0.001407766990291262,0.13884394763935873,0.09434889434889435,0.13302034428794993,0.0,0.0,0.001,0.007694272396398698,0.012216322144256907,0.05117505995203837,0.0,0.0,0.0,0.015775449101796405,0.5965909090909091,0,2,0,1,0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2777777777777778,0,3,0,Cold
107,Coix seed,0.11213456147376852,0.40384615384615385,0.23616236162361623,0.033,0.7248445305331838,0.03759398496240601,0.016032064128256515,0.03511705685618729,0.03696098562628337,0.11267605633802817,0.12939773404889685,0.020030297929641474,9.288404974456887e-05,0.042748091603053436,0.0253217102532171,0.031145717463848716,0.1195079086115993,0.0,8.202222056520766e-06,0.0007281553398058253,0.05883218120311811,0.07203931203931202,0.0537136150234742,0.04592999999999999,0.004883699324324323,0.0416,0.008262137368835543,0.011625892913584934,0.02750959232613909,2.4061032863849765e-06,0.03648190045248868,0.0,0.11232934131736527,0.5392840909090907,0,2,0,1,0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2777777777777778,0,3,0,Cold
108,Oranges,0.8239887865438527,0.07126696832579185,0.023985239852398525,0.003,0.15801814660006117,0.08458646616541353,0.00501002004008016,0.05852842809364549,0.008213552361396304,0.01792573623559539,0.01311866428145498,0.01649553947146945,5.1602249858093815e-05,0.0027989821882951657,0.00240763802407638,0.0022246941045606225,0.0035149384885764497,0.2927835051546392,3.728282752963985e-06,0.00024271844660194176,0.014708045300779527,0.022850122850122848,0.046948356807511735,0.0,0.01097972972972973,0.01501,0.0003724751505863824,0.0008692079145331563,0.0014388489208633092,0.0,0.0,0.0,0.011561377245508982,0.27272727272727276,0,2,0,1,0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2777777777777778,0,3,0,Cold
109,"Pears, asian",0.8835602723267922,0.04751131221719457,0.00922509225092251,0.0023,0.10857375879294526,0.06766917293233082,0.0020040080160320644,0.0033444816053511705,0.0,0.010243277848911651,0.00655933214072749,0.010183470796162263,0.0,0.0005089058524173028,0.0021585720215857203,0.020022246941045607,0.004393673110720562,0.015670103092783504,3.355454477667586e-07,4.854368932038835e-05,0.006442123841741433,0.005405405405405405,0.012519561815336464,0.0,0.0,0.0024,0.0001277057659153311,0.0007743852329477211,0.0013189448441247,0.0,0.0,0.0,0.021407185628742515,0.3215909090909091,0,2,0,1,0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2777777777777778,0,3,0,Cold
110,"Syrup, Cane",0.2603123748498198,0.3042986425339366,0.0,0.0,0.745641757569579,0.0,0.008268537074148293,0.010869565217391304,0.03696098562628337,0.012804097311139564,0.004770423375074538,0.005302137687258037,0.0014964652458847206,0.004834605597964377,0.0009132420091324201,0.01446051167964405,0.06942003514938488,0.0,4.8467675788531805e-06,0.00029126213592233006,0.002941609060155906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036736526946107785,0.4886363636363636,0,2,0,1,0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2777777777777778,0,3,0,Cold
111,rabbit,0.7290748898678414,0.15384615384615385,0.3699261992619926,0.0555,0.0,0.0,0.01002004008016032,0.010869565217391304,0.016119096509240247,0.024327784891165175,0.12701252236135957,0.027773102171351625,0.0010578461220909232,0.03994910941475827,0.08393524283935244,0.008898776418242492,0.011423550087873461,0.0,3.728282752963985e-06,0.0007281553398058253,0.2138549786733343,0.12285012285012284,0.012519561815336464,0.358,0.0,0.010878,0.017665964284954132,0.02370567039635881,0.025899280575539568,0.06690140845070422,0.3245022624434389,0.0,0.0,0.6022727272727272,0,2,0,1,0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2777777777777778,0,3,0,Cold
112,horse meat,0.7418902683219863,0.13800904977375567,0.3708487084870849,0.046,0.0010194719135487819,0.0,0.011022044088176353,0.004180602006688963,0.05236139630390143,0.052496798975672214,0.21884317233154443,0.04426864164282107,0.0029877702667836315,0.31195928753180663,0.030801162308011623,0.015572858731924358,0.0017574692442882246,0.0,2.2369696517783907e-06,0.0012135922330097086,0.06471539932342993,0.08772727272727271,0.05743843505477309,0.0687,0.02364864864864865,0.028399999999999998,0.01702743545537748,0.02370567039635881,0.026378896882494004,0.0,0.09502262443438914,0.0,0.0,0.5571704545454551,0,2,0,1,0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2777777777777778,0,3,0,Cold
113,Frog legs,0.8199839807769325,0.08257918552036199,0.30258302583025826,0.003,0.0,0.0,0.004008016032064129,0.015050167224080268,0.015400410677618069,0.02560819462227913,0.08765652951699464,0.02398586096616731,0.0014964652458847206,0.025445292620865142,0.13349937733499379,0.004449388209121246,0.002636203866432337,0.0,5.219595854149579e-06,0.0012135922330097086,0.03529930872187086,0.02948402948402948,0.023474178403755867,0.02,0.01266891891891892,0.02,0.0008088031841304302,0.0008376003540046779,0.0024460431654676255,0.0,0.05656108597285068,0.0,0.0,0.5683295454545452,0,2,0,1,0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2777777777777778,0,3,0,Cold
114,"Eggplant, raw ",0.9241089307168603,0.02828054298642534,0.018081180811808116,0.0018,0.059944948516668366,0.05639097744360902,0.006012024048096192,0.007525083612040134,0.0023613963039014374,0.01792573623559539,0.014311270125223614,0.019272849688604612,5.1602249858093815e-05,0.004071246819338422,0.0011623080116230802,0.003337041156840934,0.007908611599297012,0.00907216494845361,1.4540302736559542e-06,0.00017961165048543688,0.019091042800411826,0.020638820638820637,0.03442879499217527,0.0,0.0008445945945945946,0.006,0.00036183300342677144,0.0002528604842278273,0.0018225419664268582,0.0,0.0,0.0,0.007917664670658683,0.4204545454545454,0,2,0,1,0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2777777777777778,0,3,0,Cold
115,"Carambola, (starfruit)",0.9148978774529435,0.03506787330316742,0.01918819188191882,0.0033,0.06861045978183301,0.05263157894736842,0.004008016032064129,0.002508361204013378,0.0008213552361396304,0.012804097311139564,0.007155635062611807,0.011193401784211411,5.1602249858093815e-05,0.0030534351145038168,0.012816106268161057,0.020622914349276975,0.03741652021089628,0.14185567010309277,5.219595854149579e-07,7.766990291262136e-05,0.010795705250772173,0.004176904176904177,0.018779342723004695,0.0,0.002533783783783784,0.003,0.00020220079603260754,0.00047411340792717616,0.004412470023980815,0.0,0.0,0.0,0.005395209580838323,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0,1,0,Cold
116," Soybeans,sprouted",0.6913295955146176,0.13800904977375567,0.24151291512915127,0.067,0.09756346212661841,0.020676691729323307,0.006012024048096192,0.056020066889632104,0.021560574948665298,0.09218950064020487,0.09779367918902802,0.04073388318464905,0.0003612157490066567,0.029770992366412213,0.0026567040265670404,0.008898776418242492,0.01845342706502636,0.06309278350515464,1.2676161360077549e-05,0.0005728155339805825,0.033769672010589794,0.04324324324324324,0.26917057902973396,0.0,0.0008445945945945946,0.0,0.009886554711278549,0.023990138441115114,0.09071942446043164,0.0,0.0,0.0,0.016588323353293414,0.5626477272727273,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0,1,0,Cold
117,Chufa,0.8370044052863436,0.0667420814479638,0.02214022140221402,0.002,0.144765011723927,0.020676691729323307,0.008016032064128258,0.0033444816053511705,0.006160164271047227,0.015364916773367477,0.02623732856290996,0.000302979296414745,0.00040507766138603643,0.008651399491094149,0.00564549605645496,0.006674082313681869,0.008787346221441124,0.0288659793814433,7.45656550592797e-07,9.70873786407767e-05,0.020591263421091337,0.015673218673218674,0.036907668231611915,0.0,0.001266891891891892,0.013000000000000001,0.00034182576676670273,0.000347841203615905,0.001882733812949641,0.0,0.0,0.0,0.009410179640718563,0.5568181818181818,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0,1,0,Cold
118,梭子蟹Portunus trituberculatus,0.775931117340809,0.1074660633484163,0.29335793357933576,0.031,0.009175247221939036,0.002552631578947368,0.026052104208416835,0.23411371237458195,0.02566735112936345,0.08322663252240717,0.09063804412641623,0.0175054704595186,0.01242066154084318,0.13994910941475827,0.7550020755500207,0.13793103448275862,0.02196836555360281,0.03199175257731958,1.1184848258891954e-06,0.0014563106796116505,0.055890572142962204,0.03876167076167079,0.06940870109546166,0.50051,0.05109797297297297,0.09119999999999999,0.006385288295766554,0.012643024211391365,0.014388489208633093,0.0,0.16063348416289594,0.0,0.0,0.6148295454545454,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0,1,0,Cold
119,Swamp cabbage,0.9258109731678014,0.021493212669683258,0.04797047970479705,0.002,0.032011418085431745,0.039473684210526314,0.013026052104208418,0.06438127090301003,0.017145790554414782,0.09090909090909091,0.023255813953488372,0.0262582056892779,0.0029155271169823004,0.004580152671755725,0.005820672478206724,0.004449388209121246,0.04481546572934973,0.2268041237113402,1.1184848258891954e-06,0.00048543689320388353,0.02647448154140315,0.023587223587223587,0.0892018779342723,0.0,0.2660472972972973,0.0,0.0,0.0,0.001479856115107913,0.0,0.0,0.0,0.0021976047904191617,0.5252954545454547,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0,1,0,Cold
120,Herba houttuyniae,0.8610332398878655,0.04411764705882353,0.03874538745387454,0.004039000000000002,0.19879702314201242,0.22180451127819548,0.023046092184368736,0.061872909698996656,0.02361396303901437,0.034571062740076826,0.032796660703637445,0.03947146944958761,0.0010939676969915887,0.017557251908396947,0.00340390203403902,0.011123470522803115,0.11159929701230228,0.012371134020618556,3.3554544776675863e-06,0.00029126213592233006,0.022944550669216062,0.05094840294840294,0.06447574334898279,0.0,0.0029560810810810812,0.0052,0.0005478577357767702,0.000579998735697579,0.004443645083932853,4.694835680751174e-08,0.0,0.0,0.026766467065868264,0.5275795454545457,0,1,0,1,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0,2,0,Cold
121,Lard oil,0.04104925911093312,0.9355203619909502,0.2340553505535055,0.887,0.07340197777551229,0.14165413533834592,0.0010020040080160322,0.09267558528428095,0.021560574948665298,0.0012804097311139564,0.005963029218843173,0.001178252819390675,0.0035734558026729963,0.020356234096692113,0.0859576587795766,0.004449388209121246,0.05448154657293497,0.021261855670103084,0.010007531876817537,0.03104990291262135,0.1286115605236064,0.11916707616707616,0.08864162754303603,0.07705999999999998,0.07516891891891891,0.4366,0.437392248260009,0.7206523800493078,0.20383693045563547,0.0,0.1244343891402715,0.0,0.2616371856287424,0.5926022727272728,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,2,0,Cold
122,Momordica grosvenori,0.17320784941930317,0.19117647058823528,0.24723247232472323,0.008,0.6687735752880007,0.7255639097744361,0.02905811623246493,0.033444816053511704,0.026694045174537988,0.012804097311139564,0.1073345259391771,0.011277562699882174,0.0002734919242478972,0.02391857506361323,0.01851390618513906,0.04449388209121245,0.13532513181019332,0.020618556701030927,6.338080680038774e-06,0.0018446601941747574,0.2853360788351228,0.11023095823095823,0.08518935837245695,0.011970000000000001,0.01725506756756757,0.05080200000000001,0.002871676989549411,0.003918705354320755,0.008130935251798565,1.8779342723004696e-07,0.0,0.0,0.14360778443113772,0.520534090909091,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,2,0,Cold
123,Apples,0.842611133360032,0.07126696832579185,0.0036900369003690036,0.0018,0.15516362524212457,0.039473684210526314,0.003006012024048096,0.005852842809364548,0.001026694045174538,0.006402048655569782,0.007751937984496124,0.009173539808113113,2.5801124929046907e-05,0.0010178117048346056,0.006092752179327521,0.01234705228031146,0.03629692442882248,0.07545567010309273,4.84676757885318e-07,0.0001262135922330097,0.002059126342109134,0.011056511056511056,0.01731924882629108,0.04675499999999998,0.0016891891891891893,0.0036,0.0,0.0,0.0,0.002221279342723005,0.051176470588235254,0.0,0.029790419161676646,0.3068181818181818,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,2,0,Cold
124,Strawberries,0.9105927112535043,0.03619909502262444,0.012361623616236163,0.003,0.07829544296054643,0.03759398496240601,0.004008016032064129,0.013377926421404682,0.004209445585215605,0.016645326504481434,0.014311270125223614,0.012876620097626662,2.5801124929046907e-05,0.00356234096692112,0.00564549605645496,0.003337041156840934,0.04217926186291739,0.2424742268041237,8.947878607113564e-07,0.00010679611650485436,0.011354610972201796,0.011547911547911547,0.03755868544600939,0.0,0.0008445945945945946,0.0058,0.00015963220739416385,0.0006795625513622858,0.003717026378896882,0.0,0.0,0.0,0.0407185628742515,0.2556818181818182,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,2,0,Cold
125,Malan,0.9150981177412897,0.02828054298642534,0.04428044280442804,0.004,0.04689570802324396,0.03007518796992481,0.012024048096192385,0.056020066889632104,0.02464065708418891,0.01792573623559539,0.022659511031604056,0.02398586096616731,0.00039217709892151297,0.022137404580152672,0.006060606060606061,0.013348164627363738,0.037785588752196834,0.10721649484536082,2.2369696517783907e-06,0.0006310679611650486,0.023532872481247247,0.03216953316953315,0.0966275430359937,0.07126000000000003,0.14358108108108109,0.0144,0.0005687163442096078,0.0007091156204564131,0.0039563549160671445,0.0009559389671361503,0.08530542986425335,0.0,0.4491017964071856,0.5252499999999999,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,2,0,Cold
126,Radishes,0.9473368041649981,0.020361990950226245,0.01107011070110701,0.001,0.041798348455500046,0.03007518796992481,0.0070140280561122245,0.0225752508361204,0.004106776180698152,0.020486555697823303,0.013714967203339297,0.019104527857263087,0.000541823623509985,0.0038167938931297713,0.0016604400166044002,0.0,0.002636203866432337,0.09072164948453608,7.45656550592797e-07,9.70873786407767e-05,0.005883218120311812,0.0113022113022113,0.04381846635367762,0.0,0.0,0.0,0.0003192644147883277,0.0002686642644920665,0.001079136690647482,0.0,0.0,0.0,0.01633982035928144,0.5011363636363636,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,2,0,Cold
127,"Wheat bran, crude",0.09901882258710454,0.24434389140271492,0.28690036900369004,0.0425,0.6576613314303191,0.8045112781954886,0.04308617234468938,0.061036789297658864,0.10852156057494866,0.7823303457106274,0.6040548598688134,0.09947820232284127,5.1602249858093815e-05,0.18498727735368958,0.0459070153590701,0.1284872080088988,0.29446397188049217,0.0,1.9498918798001642e-05,0.0028009708737864077,0.39941167818796885,0.3201474201474201,0.12363067292644757,0.0,0.0,0.0298,0.006704552710554882,0.010067008028320374,0.05304556354916067,0.0,0.0,0.0,0.00039371257485029936,0.5681818181818181,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,2,0,Cold
128,"tea, green",1.0,0.0,0.0,0.0,0.0,0.0,0.004308617234468938,0.0008361204013377926,0.0,0.0,0.015503875968992248,0.0015990573977444874,0.00018060787450332834,0.0002544529262086514,0.0014365794935657958,0.00868565072302558,0.011801669595782075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.001991317365269461,0.6818181818181818,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,2,0,Cold
129,"Peppermint, fresh",0.7874449339207049,0.07918552036199095,0.06918819188191881,0.009399999999999999,0.1517993679274136,0.15037593984962405,0.014829659318637275,0.20317725752508362,0.05215605749486653,0.10243277848911651,0.043530113297555156,0.04788756101666386,0.0007998348728004541,0.02824427480916031,0.034745537567455374,0.14349276974416017,0.06854130052724076,0.1311340206185567,3.057191857430468e-06,0.00129126213592233,0.05018385056625975,0.031695331695331695,0.1784037558685446,0.0,0.17905405405405406,0.0,0.0026179682012642874,0.0005215247487198938,0.012182254196642685,0.0,0.0,0.0,0.00036941616766467063,0.5406590909090907,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,2,0,Cold
130,Tomatoes,0.9489387264717661,0.01809954751131222,0.02140221402214022,0.001960000000000001,0.0019369966357426853,0.05977443609022556,0.00501002004008016,0.004180602006688963,0.004825462012320328,0.010243277848911651,0.0172927847346452,0.01784211412220165,0.00108364724701997,0.00356234096692112,0.0010792860107928601,0.005561735261401557,0.006151142355008787,0.06597938144329897,1.715010066363433e-06,0.0001650485436893204,0.01744374172672452,0.01474201474201474,0.04538341158059468,0.0,0.0633445945945946,0.009689999999999997,0.0002660536789902731,0.00044250584739869775,0.0018225419664268582,0.0,0.0,0.0,0.00337125748502994,0.3863636363636363,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,2,0,Cold
131,"Oil, sesame",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010196762141967616,0.026888542825361524,0.0008787346221441124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.15111848966647512,0.6274100764902965,1.0,0.0,0.0,0.0,0.0010504371257485008,0.6590909090909091,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0,2,0,Cold
132,Milk,0.8779535442531038,0.07239819004524888,0.06051660516605165,0.0366,0.04740544398001835,0.0,0.0070140280561122245,4.180602006688964e-05,0.13347022587268992,0.11907810499359796,0.0900417412045319,0.004123884867867363,9.804427473037824e-06,0.02162849872773537,0.008800332088003321,0.0,0.0,0.006185567010309278,1.416747446126314e-06,0.0007815533980582524,0.0024709516105309607,0.010319410319410319,0.00782472613458529,0.018,0.02787162162162162,0.011337999999999997,0.024242811229593684,0.01670459573930084,0.003261390887290168,0.0003316901408450705,0.01583710407239819,0.0,0.0,0.7045454545454545,1,1,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,1,1,0,Plain
133,"Mollusks, octopus,",0.8034641569883861,0.09276018099547512,0.2750922509225092,0.0104,0.0224283820980732,0.0,0.012024048096192385,0.04431438127090301,0.05441478439425051,0.03841229193341869,0.11091234347048301,0.029456320484766874,0.005934258733680788,0.042748091603053436,0.34736405147364047,1.0,0.03427065026362038,0.020618556701030927,1.1184848258891954e-06,0.0001941747572815534,0.061773790263274016,0.08845208845208845,0.025039123630672927,1.0,0.03800675675675676,0.024,0.00241576740523168,0.002560212402806751,0.005731414868105515,0.010105352112676061,0.05429864253393665,0.0,0.0,0.5738636363636362,1,2,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888888888884,1,2,0,Cold
134,oyster,0.8914697637164598,0.057692307692307696,0.10535055350553504,0.0171,0.027729636048526865,0.0,0.02404809619238477,0.04933110367892977,0.0473305954825462,0.023047375160051217,0.057841383422778773,0.01312910284463895,0.002193095618968987,1.0,0.3750718140307183,0.10111234705228025,0.09499121265377852,0.0,6.710908955335172e-07,0.00043689320388349515,0.027209883806442126,0.007616707616707616,0.010954616588419406,0.4375,0.01097972972972973,0.017,0.005044377753655577,0.003998356406852519,0.012661870503597123,3.990610328638498e-05,0.04524886877828054,0.0,0.0,0.43749999999999994,1,1,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,1,1,0,Plain
135,"Egg, duck",0.7091509811774129,0.20927601809954752,0.23634686346863468,0.1377,0.014782342746457334,0.0,0.008016032064128258,0.05351170568561873,0.03952772073921971,0.02176696542893726,0.13118664281454978,0.018683723278909273,0.003766964239640848,0.03587786259541985,0.13001245330012454,0.011123470522803115,0.002636203866432337,0.0,5.816121094623817e-06,0.0019611650485436894,0.005883218120311812,0.06142506142506142,0.12519561815336464,0.27,0.16385135135135134,0.0268,0.039173743694527814,0.10311966622416081,0.029328537170263787,0.8932042253521126,1.0,0.0,0.0,0.7159090909090908,1,2,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888888888884,1,2,0,Cold
136,"Celery, raw",0.9554465358430118,0.01809954751131222,0.01273062730627306,0.0017000000000000001,0.030278315832398817,0.03007518796992481,0.009018036072144289,0.033444816053511704,0.002053388090349076,0.014084507042253521,0.014311270125223614,0.02188183807439825,0.0020640899943237525,0.0033078880407124687,0.00041511000415110004,0.0022246941045606225,0.002636203866432337,0.012783505154639175,7.829393781224369e-07,0.0002766990291262136,0.009413148992498897,0.01818181818181818,0.056338028169014086,0.0,0.018581081081081082,0.0054,0.00044697018070365884,0.0005057209684556546,0.001894484412470024,0.0,0.0,0.0,0.0016422155688622755,0.5284090909090908,1,2,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888888888884,1,2,0,Cold
137,towel gourd,0.9396275530636764,0.02262443438914027,0.02214022140221402,0.002,0.044347028239372,0.020676691729323307,0.004008016032064129,0.016722408026755852,0.0036960985626283364,0.01792573623559539,0.01908169350029815,0.011698367278235988,7.740337478714073e-05,0.00178117048346056,0.0014943960149439604,0.004449388209121246,0.005272407732864675,0.049484536082474224,1.8641413764819925e-06,0.00029126213592233006,0.011766436240623623,0.010565110565110563,0.010954616588419406,0.0,0.01731418918918919,0.002,0.00017027435455377478,0.0005847398697768506,0.0020863309352517983,0.0,0.0,0.0,0.009288922155688622,0.47722727272727283,1,2,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888888888884,1,2,0,Cold
138,"meat, buffalo",0.7639167000400481,0.11199095022624435,0.37619926199261994,0.0137,0.0,0.0,0.01002004008016032,0.010033444816053512,0.016529774127310062,0.040973111395646605,0.1174716756112105,0.024995791954216463,0.001367459621239486,0.04910941475826972,0.12591448733914487,0.01098998887652948,0.006124780316344463,0.0,1.491313101185594e-06,0.0009708737864077671,0.17561406089130754,0.13022113022113022,0.012519561815336464,0.08299999999999999,0.0,0.016866000000000003,0.004895387693421025,0.006637587710980466,0.006474820143884892,0.0539906103286385,0.3117194570135745,0.0,0.0,0.584136363636364,1,2,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888888888884,1,2,0,Cold
139,"Egg, whole, raw, fresh",0.7624148978774531,0.16176470588235295,0.23173431734317343,0.0951,0.007340197777551228,0.0,0.01002004008016032,0.046822742474916385,0.017967145790554414,0.015364916773367477,0.11806797853309481,0.011614206362565225,0.0036637597399246605,0.03282442748091603,0.11888750518887505,0.015572858731924358,0.002636203866432337,0.0,1.491313101185594e-06,0.0022184466019417475,0.002206206795116929,0.04176904176904177,0.07355242566510173,0.0445,0.13513513513513514,0.021,0.03326735202094375,0.05781022820658701,0.0458273381294964,4.460093896713615e-05,0.42081447963800905,0.0,0.0,0.7159090909090908,1,2,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888888888884,1,2,0,Cold
140,butter,0.17961553864637567,0.8110859728506787,0.015682656826568265,0.8111,0.000611683148129269,0.0,0.0020040080160320644,0.020066889632107024,0.0002053388090349076,0.002560819462227913,0.014311270125223614,0.0020198619760983,0.000283812374219516,0.0022900763358778627,0.00813615608136156,0.01918042269187987,0.0,0.0,1.8641413764819925e-07,0.0001650485436893204,0.0012354758052654804,0.0007371007371007371,0.004694835680751174,0.0085,0.5777027027027027,0.0464,0.537311367941596,0.3702825715911246,0.07218225419664268,0.08047669014084499,0.24321266968325791,0.0,0.0,0.5738636363636362,1,2,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888888888884,1,2,0,Cold
